Id,Employee Id,Scheduled Shift Id,Start Time - Shift,End Time - Shift,Start Time - Break,End Time - Break,Pay Rule ID,Org Id - Sub Shift
521213,4778,535530,2018-04-02T08:00:00,2018-04-02T16:00:00,2018-04-02T12:00:00,2018-04-02T13:00:00,18,164
521215,2519,535278,2018-04-02T08:00:00,2018-04-02T15:00:00,2018-04-02T11:00:00,2018-04-02T11:30:00,6,140
521222,4913,537011,2018-04-02T08:00:00,,,,16,1054
521224,4251,535174,2018-04-02T08:00:00,2018-04-02T17:15:00,2018-04-02T12:00:00,2018-04-02T13:00:00,4,894
521229,873,536604,2018-04-02T08:00:00,2018-04-02T15:00:00,2018-04-02T12:00:00,2018-04-02T12:30:00,6,188
521231,1386,536625,2018-04-02T08:00:00,2018-04-02T15:00:00,2018-04-02T12:30:00,2018-04-02T13:00:00,4,188
521272,5084,532759,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T11:00:00,2018-04-02T12:00:00,18,766
521279,5152,,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T10:26:00,2018-04-02T11:26:00,18,437
521281,4132,533641,2018-04-02T08:00:00,2018-04-02T17:00:00,2018-04-02T11:00:00,2018-04-02T12:00:00,18,395
521297,2662,533425,2018-04-02T08:00:00,2018-04-02T17:00:00,2018-04-02T11:00:00,2018-04-02T12:00:00,6,403
521299,3569,532325,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T12:30:00,2018-04-02T13:30:00,6,427
522006,5054,537855,2018-04-02T08:00:00,2018-04-02T17:00:00,2018-04-02T12:00:00,2018-04-02T13:00:00,5,448
522876,5039,534163,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,18,228
521202,3970,535248,2018-04-02T08:00:00,2018-04-02T18:00:00,2018-04-02T14:30:00,2018-04-02T15:30:00,18,84
521203,3927,538895,2018-04-02T08:00:00,2018-04-02T13:00:00,,,4,488
521216,4518,532705,2018-04-02T08:00:00,2018-04-02T17:00:00,2018-04-02T12:00:00,2018-04-02T13:00:00,4,228
521217,3828,536209,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T11:00:00,2018-04-02T12:00:00,4,156
521218,4830,537610,2018-04-02T08:00:00,2018-04-02T18:00:00,2018-04-02T12:00:00,2018-04-02T13:00:00,18,717
521219,3654,534114,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,4,212
521220,4725,536981,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,18,132
521233,4257,539133,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,4,878
521268,2935,,2018-04-02T08:00:00,2018-04-02T17:00:00,2018-04-02T10:18:00,2018-04-02T11:18:00,18,395
521283,4783,526465,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T11:00:00,2018-04-02T12:00:00,18,445
521284,939,527022,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,4,387
521285,3229,534474,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,6,434
521286,937,527006,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,6,384
521300,4367,,2018-04-02T08:00:00,2018-04-02T15:00:00,2018-04-02T10:32:00,2018-04-02T11:02:00,18,395
521302,3386,533090,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T11:30:00,2018-04-02T12:30:00,6,514
521303,4589,534482,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T13:00:00,2018-04-02T14:00:00,18,437
521334,1111,533636,2018-04-02T08:00:00,2018-04-02T17:00:00,2018-04-02T11:00:00,2018-04-02T12:00:00,18,395
521337,2892,,2018-04-02T08:00:00,2018-04-02T16:00:00,2018-04-02T12:00:00,2018-04-02T13:00:00,6,973
521746,3541,533985,2018-04-02T08:00:00,2018-04-02T19:00:00,2018-04-02T11:00:00,2018-04-02T12:00:00,4,638
524532,2746,534492,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T13:00:00,2018-04-02T14:00:00,4,437
524537,3249,533620,2018-04-02T08:00:00,2018-04-02T17:00:00,2018-04-02T11:00:00,2018-04-02T12:00:00,6,392
521139,1075,536481,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,4,250
521146,3462,536728,2018-04-02T08:00:00,2018-04-02T18:00:00,2018-04-02T10:00:00,2018-04-02T11:00:00,6,1086
521148,3837,536212,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T11:00:00,2018-04-02T12:00:00,18,156
521155,4290,536102,2018-04-02T08:00:00,2018-04-02T17:00:00,2018-04-02T12:00:00,2018-04-02T13:00:00,18,172
521157,3870,535358,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T09:00:00,2018-04-02T10:00:00,6,293
521162,4663,538736,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T11:00:00,2018-04-02T12:00:00,9,959
521164,3710,538165,2018-04-02T08:00:00,2018-04-02T16:00:00,2018-04-02T11:00:00,2018-04-02T12:00:00,18,156
521171,3431,536554,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,18,116
521173,5114,531607,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,18,212
521180,4592,,2018-04-02T08:00:00,2018-04-02T16:00:00,2018-04-02T10:25:00,2018-04-02T11:25:00,4,164
521182,4970,537024,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,18,1097
521187,3171,,2018-04-02T08:00:00,2018-04-02T17:00:00,2018-04-02T10:26:00,2018-04-02T11:26:00,18,228
521189,4650,539313,2018-04-02T08:00:00,2018-04-02T16:00:00,2018-04-02T12:00:00,2018-04-02T13:00:00,4,1025
521196,4086,537622,2018-04-02T08:00:00,2018-04-02T15:00:00,2018-04-02T12:00:00,2018-04-02T12:30:00,18,717
521198,2572,538875,2018-04-02T08:00:00,2018-04-02T16:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,6,486
521205,3846,535553,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,4,164
521207,4693,,2018-04-02T08:00:00,2018-04-02T12:00:00,,,4,204
521212,1523,539328,2018-04-02T08:00:00,2018-04-02T16:00:00,2018-04-02T12:00:00,2018-04-02T13:00:00,6,972
521214,4822,534214,2018-04-02T08:00:00,2018-04-02T15:00:00,2018-04-02T11:00:00,2018-04-02T11:30:00,18,28
521221,4363,539141,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,4,878
521223,3673,536339,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T11:00:00,2018-04-02T12:00:00,6,876
521230,4323,538770,2018-04-02T08:00:00,2018-04-02T17:00:00,2018-04-02T12:00:00,2018-04-02T13:00:00,18,352
521271,4450,533663,2018-04-02T08:00:00,2018-04-02T17:00:00,2018-04-02T11:00:00,2018-04-02T12:00:00,18,395
521273,5041,532767,2018-04-02T08:00:00,2018-04-02T17:00:00,2018-04-02T12:00:00,2018-04-02T13:00:00,18,766
521280,5002,534127,2018-04-02T08:00:00,2018-04-02T17:00:00,2018-04-02T13:00:00,2018-04-02T14:00:00,18,926
521289,3568,527028,2018-04-02T08:00:00,2018-04-02T15:00:00,2018-04-02T12:00:00,2018-04-02T12:30:00,18,387
521296,5050,533463,2018-04-02T08:00:00,2018-04-02T17:00:00,2018-04-02T11:00:00,2018-04-02T12:00:00,18,403
521298,3978,534596,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T13:00:00,2018-04-02T14:00:00,18,512
521759,2739,536078,2018-04-02T08:00:00,2018-04-02T13:00:00,,,18,172
522107,1368,539127,2018-04-02T08:00:00,2018-04-02T17:30:00,2018-04-02T11:00:00,2018-04-02T12:00:00,6,875
521536,4924,535948,2018-04-02T08:00:00,2018-04-02T18:00:00,2018-04-02T11:00:00,2018-04-02T12:00:00,4,36
521636,4525,535744,2018-04-02T08:00:00,2018-04-02T17:00:00,2018-04-02T14:00:00,2018-04-02T15:00:00,4,204
521637,4688,535766,2018-04-02T08:00:00,2018-04-02T20:00:00,2018-04-02T13:00:00,2018-04-02T14:00:00,18,204
522872,4496,536617,2018-04-02T08:00:00,2018-04-02T17:00:00,2018-04-02T12:30:00,2018-04-02T13:30:00,4,188
525281,4384,533664,2018-04-02T08:00:00,2018-04-02T17:00:00,2018-04-02T11:00:00,2018-04-02T12:00:00,4,395
521234,4886,539578,2018-04-02T08:15:00,2018-04-02T18:00:00,2018-04-02T10:40:00,2018-04-02T11:40:00,4,717
521236,4510,,2018-04-02T08:15:00,2018-04-02T15:00:00,2018-04-02T10:48:00,2018-04-02T11:18:00,9,951
521232,4898,533991,2018-04-02T08:15:00,2018-04-02T15:00:00,2018-04-02T11:00:00,2018-04-02T11:30:00,4,638
521238,1209,,2018-04-02T08:30:00,2018-04-02T16:00:00,2018-04-02T10:58:00,2018-04-02T11:58:00,17,1062
522008,4675,537835,2018-04-02T08:30:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,7,448
521235,4679,535892,2018-04-02T08:30:00,2018-04-02T17:00:00,2018-04-02T12:00:00,2018-04-02T13:00:00,18,352
521237,4508,535111,2018-04-02T08:30:00,2018-04-02T17:00:00,2018-04-02T12:00:00,2018-04-02T13:00:00,9,951
522000,3924,536028,2018-04-02T08:30:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,5,540
522007,3206,537830,2018-04-02T08:30:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,6,449
522009,4634,537840,2018-04-02T08:30:00,2018-04-02T17:30:00,2018-04-02T12:30:00,2018-04-02T13:30:00,4,449
522004,1592,536023,2018-04-02T08:30:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,5,363
521239,2889,535799,2018-04-02T08:45:00,2018-04-02T17:00:00,2018-04-02T11:00:00,2018-04-02T12:00:00,6,92
521241,4943,535727,2018-04-02T09:00:00,2018-04-02T21:00:00,2018-04-02T11:00:00,2018-04-02T12:00:00,18,220
521242,4768,536492,2018-04-02T09:00:00,2018-04-02T14:00:00,,,18,252
521243,5134,536469,2018-04-02T09:00:00,,,,18,304
521244,5146,535383,2018-04-02T09:00:00,2018-04-02T14:00:00,,,18,296
521245,5047,539411,2018-04-02T09:00:00,2018-04-02T14:45:00,2018-04-02T13:30:00,2018-04-02T14:00:00,9,1073
521311,3480,532755,2018-04-02T09:00:00,2018-04-02T17:30:00,2018-04-02T15:00:00,2018-04-02T16:00:00,18,766
521240,5081,535341,2018-04-02T09:00:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T13:00:00,18,894
521247,4866,,2018-04-02T09:00:00,2018-04-02T14:30:00,2018-04-02T11:26:00,2018-04-02T11:56:00,4,124
521249,4746,535779,2018-04-02T09:00:00,2018-04-02T20:00:00,2018-04-02T13:30:00,2018-04-02T14:30:00,4,204
521254,5058,,2018-04-02T09:00:00,2018-04-02T18:00:00,2018-04-02T11:29:00,2018-04-02T12:29:00,18,36
521256,4223,535665,2018-04-02T09:00:00,2018-04-02T21:00:00,2018-04-02T11:00:00,2018-04-02T12:00:00,3,52
521315,3791,528077,2018-04-02T09:00:00,2018-04-02T17:30:00,2018-04-02T11:00:00,2018-04-02T12:00:00,18,854
521250,4687,,2018-04-02T09:00:00,2018-04-02T16:00:00,2018-04-02T11:28:00,2018-04-02T11:58:00,18,1089
521251,5093,,2018-04-02T09:00:00,2018-04-02T17:30:00,2018-04-02T11:29:00,2018-04-02T12:29:00,18,164
521252,4393,538897,2018-04-02T09:00:00,2018-04-02T12:00:00,,,4,488
521253,4494,535642,2018-04-02T09:00:00,2018-04-02T21:00:00,2018-04-02T11:00:00,2018-04-02T12:00:00,6,52
524134,3832,,2018-04-02T09:00:00,2018-04-02T16:30:00,2018-04-02T11:00:00,2018-04-02T11:30:00,18,296
521246,4103,,2018-04-02T09:00:00,2018-04-02T15:00:00,2018-04-02T11:25:00,2018-04-02T11:55:00,18,188
521248,5004,535808,2018-04-02T09:00:00,2018-04-02T16:00:00,2018-04-02T11:00:00,2018-04-02T11:30:00,18,92
521255,4716,539706,2018-04-02T09:00:00,2018-04-02T12:00:00,,,18,717
521257,4262,535308,2018-04-02T09:00:00,2018-04-02T16:00:00,2018-04-02T11:00:00,2018-04-02T11:30:00,18,140
522034,952,539222,2018-04-02T09:00:00,2018-04-02T18:00:00,2018-04-02T09:00:00,2018-04-02T10:00:00,5,255
522871,4184,536635,2018-04-02T09:00:00,2018-04-02T15:00:00,2018-04-02T12:00:00,2018-04-02T12:30:00,4,188
521259,4927,535940,2018-04-02T09:15:00,2018-04-02T16:30:00,2018-04-02T11:00:00,2018-04-02T11:30:00,4,36
521260,5137,535960,2018-04-02T09:15:00,2018-04-02T15:00:00,2018-04-02T11:00:00,2018-04-02T11:30:00,18,36
521261,5073,539392,2018-04-02T09:15:00,2018-04-02T16:00:00,2018-04-02T11:45:00,2018-04-02T12:15:00,11,1065
521262,2852,535932,2018-04-02T09:15:00,2018-04-02T17:15:00,2018-04-02T11:00:00,2018-04-02T12:00:00,6,33
521265,4652,,2018-04-02T09:30:00,2018-04-02T16:30:00,2018-04-02T11:59:00,2018-04-02T12:29:00,4,124
521274,4981,539417,2018-04-02T10:00:00,2018-04-02T14:00:00,,,9,1081
521288,4977,539396,2018-04-02T10:00:00,2018-04-02T13:00:00,,,9,1065
521290,4850,539131,2018-04-02T10:00:00,2018-04-02T16:00:00,2018-04-02T12:00:00,2018-04-02T12:30:00,4,878
521304,3729,535897,2018-04-02T10:00:00,2018-04-02T17:00:00,2018-04-02T11:00:00,2018-04-02T11:30:00,18,352
521699,4910,535306,2018-04-02T10:00:00,2018-04-02T17:00:00,2018-04-02T11:00:00,2018-04-02T11:30:00,18,140
521267,4565,,2018-04-02T10:00:00,2018-04-02T17:00:00,2018-04-02T12:18:00,2018-04-02T12:48:00,2,1089
521269,5034,538978,2018-04-02T10:00:00,2018-04-02T18:00:00,2018-04-02T14:00:00,2018-04-02T15:00:00,18,870
521270,3782,535611,2018-04-02T10:00:00,2018-04-02T21:00:00,2018-04-02T11:00:00,2018-04-02T12:00:00,18,220
521301,5138,539705,2018-04-02T10:00:00,2018-04-02T15:00:00,,,18,717
521282,4714,536937,2018-04-02T10:00:00,2018-04-02T16:00:00,2018-04-02T11:00:00,2018-04-02T11:30:00,18,132
521287,4258,536644,2018-04-02T10:00:00,2018-04-02T16:00:00,2018-04-02T15:00:00,2018-04-02T15:30:00,18,188
521291,4823,536225,2018-04-02T10:00:00,2018-04-02T15:30:00,2018-04-02T11:00:00,2018-04-02T11:30:00,18,156
521308,4904,536581,2018-04-02T10:30:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T12:30:00,18,116
521327,5169,,2018-04-02T10:30:00,2018-04-02T15:30:00,,,18,910
521328,4846,534504,2018-04-02T10:30:00,2018-04-02T14:30:00,,,18,445
521306,4775,536488,2018-04-02T10:30:00,2018-04-02T17:00:00,2018-04-02T12:00:00,2018-04-02T12:30:00,4,252
521305,5087,538912,2018-04-02T10:30:00,2018-04-02T13:30:00,,,3,483
521307,4519,534160,2018-04-02T10:30:00,2018-04-02T17:00:00,2018-04-02T12:00:00,2018-04-02T12:30:00,18,228
521309,2978,536094,2018-04-02T11:00:00,2018-04-02T17:00:00,2018-04-02T12:00:00,2018-04-02T12:30:00,18,172
521310,3920,534206,2018-04-02T11:00:00,2018-04-02T17:30:00,2018-04-02T13:00:00,2018-04-02T13:30:00,18,28
521313,5092,539399,2018-04-02T11:00:00,2018-04-02T16:00:00,,,9,1073
521317,4901,536982,2018-04-02T11:00:00,2018-04-02T16:30:00,2018-04-02T12:00:00,2018-04-02T12:30:00,4,132
521318,4749,539712,2018-04-02T11:00:00,2018-04-02T16:00:00,,,18,717
521319,5121,535549,2018-04-02T11:00:00,2018-04-02T17:30:00,2018-04-02T13:30:00,2018-04-02T14:00:00,18,164
521333,4403,,2018-04-02T11:00:00,2018-04-02T16:00:00,,,2,437
521312,5096,539575,2018-04-02T11:00:00,2018-04-02T17:00:00,2018-04-02T13:24:00,2018-04-02T13:54:00,18,717
521314,4294,537365,2018-04-02T11:00:00,2018-04-02T17:00:00,2018-04-02T16:00:00,2018-04-02T16:30:00,4,188
521316,4816,535320,2018-04-02T11:00:00,2018-04-02T18:00:00,2018-04-02T11:00:00,2018-04-02T11:30:00,4,140
521332,4538,,2018-04-02T11:00:00,2018-04-02T15:00:00,,,3,427
521322,4531,536457,2018-04-02T11:30:00,2018-04-02T17:30:00,2018-04-02T14:45:00,2018-04-02T15:15:00,18,304
521320,4640,535378,2018-04-02T11:30:00,2018-04-02T17:30:00,2018-04-02T12:00:00,2018-04-02T12:30:00,18,296
521321,3905,537017,2018-04-02T11:30:00,2018-04-02T15:30:00,,,9,1057
521325,4776,537639,2018-04-02T12:00:00,2018-04-02T17:00:00,,,4,717
521326,4328,536925,2018-04-02T12:00:00,2018-04-02T17:00:00,,,18,132
521324,4298,536826,2018-04-02T12:00:00,2018-04-02T22:00:00,2018-04-02T17:00:00,2018-04-02T18:00:00,18,838
521323,3879,538948,2018-04-02T12:00:00,2018-04-02T15:00:00,,,18,488
480256,3812,498074,2018-04-02T12:30:00,2018-04-02T17:30:00,,,4,172
521329,4208,537643,2018-04-02T12:30:00,2018-04-02T18:00:00,2018-04-02T15:00:00,2018-04-02T15:30:00,18,717
521331,4993,537006,2018-04-02T13:00:00,2018-04-02T17:00:00,,,9,1057
521330,4216,,2018-04-02T13:00:00,2018-04-02T18:00:00,,,4,638
521335,3194,538898,2018-04-02T13:30:00,2018-04-02T16:30:00,,,4,488
525338,5183,,2018-04-02T14:30:00,2018-04-02T17:30:00,,,18,296
521336,4553,536831,2018-04-02T15:00:00,2018-04-02T22:00:00,2018-04-02T18:00:00,2018-04-02T18:30:00,18,838
521339,3870,,2018-04-02T17:37:00,2018-04-02T17:38:00,,,6,293
521342,1689,539192,2018-04-03T04:00:00,2018-04-03T12:45:00,2018-04-03T08:30:00,2018-04-03T09:15:00,5,260
521343,964,539177,2018-04-03T04:00:00,2018-04-03T14:45:00,2018-04-03T10:00:00,2018-04-03T10:45:00,5,259
521344,972,539187,2018-04-03T04:00:00,2018-04-03T12:45:00,2018-04-03T08:30:00,2018-04-03T09:15:00,5,260
521345,968,539153,2018-04-03T04:00:00,2018-04-03T12:45:00,2018-04-03T08:30:00,2018-04-03T09:15:00,5,260
521340,958,539301,2018-04-03T04:00:00,2018-04-03T12:30:00,2018-04-03T12:00:00,2018-04-03T12:30:00,5,520
521341,975,539182,2018-04-03T04:00:00,2018-04-03T12:45:00,2018-04-03T08:30:00,2018-04-03T09:15:00,5,260
521347,965,539149,2018-04-03T04:15:00,2018-04-03T13:15:00,2018-04-03T10:00:00,2018-04-03T10:45:00,5,260
521346,969,539053,2018-04-03T04:15:00,2018-04-03T13:15:00,2018-04-03T10:00:00,2018-04-03T10:45:00,5,260
521349,966,539158,2018-04-03T04:30:00,2018-04-03T13:15:00,2018-04-03T10:00:00,2018-04-03T10:45:00,5,260
521350,2881,539168,2018-04-03T04:30:00,2018-04-03T13:15:00,2018-04-03T10:00:00,2018-04-03T10:45:00,5,260
521351,5062,539202,2018-04-03T04:30:00,2018-04-03T12:45:00,2018-04-03T10:00:00,2018-04-03T10:45:00,3,260
522047,4378,539207,2018-04-03T04:30:00,2018-04-03T13:00:00,2018-04-03T10:00:00,2018-04-03T10:45:00,5,260
521348,2114,539472,2018-04-03T04:30:00,2018-04-03T13:30:00,2018-04-03T12:00:00,2018-04-03T12:30:00,5,520
521782,3547,539173,2018-04-03T04:30:00,2018-04-03T13:15:00,2018-04-03T10:00:00,2018-04-03T10:45:00,5,260
521358,3013,539443,2018-04-03T05:00:00,2018-04-03T14:00:00,2018-04-03T12:00:00,2018-04-03T12:30:00,5,520
521359,4624,535661,2018-04-03T05:00:00,2018-04-03T16:00:00,2018-04-03T11:00:00,2018-04-03T12:00:00,18,52
521354,976,539292,2018-04-03T05:00:00,2018-04-03T15:30:00,2018-04-03T12:00:00,2018-04-03T12:30:00,5,538
521356,3845,535645,2018-04-03T05:00:00,2018-04-03T16:00:00,2018-04-03T11:00:00,2018-04-03T12:00:00,18,52
521352,3343,535654,2018-04-03T05:00:00,2018-04-03T16:00:00,2018-04-03T11:00:00,2018-04-03T12:00:00,18,52
521353,955,539286,2018-04-03T05:00:00,2018-04-03T15:30:00,2018-04-03T12:00:00,2018-04-03T12:30:00,5,538
521355,953,539217,2018-04-03T05:00:00,2018-04-03T15:30:00,2018-04-03T09:00:00,2018-04-03T09:30:00,5,255
521360,3121,539275,2018-04-03T05:30:00,2018-04-03T14:45:00,2018-04-03T08:00:00,2018-04-03T08:30:00,5,520
521361,978,539270,2018-04-03T05:30:00,2018-04-03T14:30:00,2018-04-03T08:30:00,2018-04-03T09:00:00,5,520
521362,3316,539459,2018-04-03T06:00:00,2018-04-03T12:45:00,2018-04-03T12:00:00,2018-04-03T12:30:00,5,520
521363,4593,536055,2018-04-03T06:00:00,2018-04-03T15:00:00,2018-04-03T12:00:00,2018-04-03T12:30:00,5,364
521365,973,539466,2018-04-03T06:00:00,2018-04-03T14:30:00,2018-04-03T12:00:00,2018-04-03T12:30:00,5,520
521372,1318,536819,2018-04-03T06:00:00,2018-04-03T15:00:00,2018-04-03T10:15:00,2018-04-03T11:15:00,18,838
521367,4825,536034,2018-04-03T06:00:00,2018-04-03T15:00:00,2018-04-03T12:00:00,2018-04-03T13:00:00,5,363
521368,3294,536813,2018-04-03T06:00:00,2018-04-03T15:00:00,2018-04-03T11:00:00,2018-04-03T12:00:00,6,838
521369,5132,536836,2018-04-03T06:00:00,2018-04-03T11:00:00,,,18,838
521370,3361,539478,2018-04-03T06:00:00,2018-04-03T15:00:00,2018-04-03T10:00:00,2018-04-03T10:30:00,5,520
521357,3504,539264,2018-04-03T06:00:00,2018-04-03T15:00:00,2018-04-03T08:30:00,2018-04-03T09:00:00,5,520
521364,2837,536036,2018-04-03T06:00:00,2018-04-03T15:00:00,2018-04-03T11:00:00,2018-04-03T12:00:00,18,371
521371,5127,539454,2018-04-03T06:00:00,2018-04-03T15:00:00,2018-04-03T12:00:00,2018-04-03T12:30:00,5,520
521376,4312,539488,2018-04-03T06:15:00,2018-04-03T14:15:00,2018-04-03T10:00:00,2018-04-03T10:30:00,5,520
521373,4735,539483,2018-04-03T06:15:00,2018-04-03T13:45:00,2018-04-03T10:00:00,2018-04-03T10:30:00,5,520
521375,3086,536050,2018-04-03T06:30:00,2018-04-03T17:00:00,2018-04-03T12:00:00,2018-04-03T12:30:00,5,364
521377,4144,539249,2018-04-03T06:30:00,2018-04-03T14:30:00,2018-04-03T09:00:00,2018-04-03T09:30:00,5,520
521378,4907,536070,2018-04-03T06:30:00,2018-04-03T15:00:00,2018-04-03T12:00:00,2018-04-03T12:30:00,4,364
521374,1411,536062,2018-04-03T06:30:00,2018-04-03T15:00:00,2018-04-03T12:00:00,2018-04-03T12:30:00,6,364
521366,5174,536066,2018-04-03T06:30:00,2018-04-03T15:00:00,2018-04-03T12:00:00,2018-04-03T12:30:00,5,364
413512,3620,433623,2018-04-03T07:00:00,2018-04-03T19:00:00,2018-04-03T12:00:00,2018-04-03T13:00:00,4,220
521379,4278,535374,2018-04-03T07:00:00,2018-04-03T17:30:00,2018-04-03T09:00:00,2018-04-03T10:00:00,4,296
521381,2268,535790,2018-04-03T07:00:00,2018-04-03T17:30:00,2018-04-03T11:00:00,2018-04-03T12:00:00,6,89
521383,3710,536222,2018-04-03T07:00:00,2018-04-03T17:30:00,2018-04-03T11:00:00,2018-04-03T12:00:00,18,156
521384,4835,536439,2018-04-03T07:00:00,2018-04-03T17:30:00,2018-04-03T08:00:00,2018-04-03T09:00:00,18,304
521385,3222,,2018-04-03T07:00:00,2018-04-03T19:00:00,2018-04-03T09:26:00,2018-04-03T10:26:00,4,638
521386,4323,535859,2018-04-03T07:00:00,2018-04-03T17:30:00,2018-04-03T12:00:00,2018-04-03T13:00:00,18,352
521395,4713,,2018-04-03T07:00:00,2018-04-03T16:00:00,2018-04-03T09:26:00,2018-04-03T10:26:00,9,1105
521382,4851,,2018-04-03T07:00:00,2018-04-03T15:00:00,2018-04-03T09:20:00,2018-04-03T10:20:00,18,132
521389,4192,535285,2018-04-03T07:00:00,2018-04-03T17:30:00,2018-04-03T11:00:00,2018-04-03T12:00:00,4,140
521391,4410,539232,2018-04-03T07:00:00,2018-04-03T15:15:00,2018-04-03T10:00:00,2018-04-03T10:30:00,5,255
521530,3479,533031,2018-04-03T07:00:00,2018-04-03T15:30:00,2018-04-03T10:30:00,2018-04-03T11:30:00,4,910
521565,883,,2018-04-03T07:09:00,2018-04-03T16:28:00,2018-04-03T09:39:00,2018-04-03T10:09:00,6,416
521392,4577,536086,2018-04-03T07:15:00,2018-04-03T11:30:00,,,4,172
521387,5078,539493,2018-04-03T07:15:00,2018-04-03T07:16:00,,,5,520
521394,3954,535604,2018-04-03T07:15:00,2018-04-03T18:00:00,2018-04-03T11:00:00,2018-04-03T12:00:00,18,220
475810,3282,,2018-04-03T07:30:00,2018-04-03T18:00:00,2018-04-03T12:00:00,2018-04-03T13:00:00,18,395
521388,5077,535987,2018-04-03T07:30:00,2018-04-03T13:00:00,2018-04-03T11:30:00,2018-04-03T12:00:00,4,1017
521390,929,536546,2018-04-03T07:30:00,2018-04-03T17:30:00,2018-04-03T11:00:00,2018-04-03T12:00:00,6,113
521404,2192,537036,2018-04-03T07:30:00,2018-04-03T17:30:00,2018-04-03T11:00:00,2018-04-03T12:00:00,6,1097
521406,5165,538180,2018-04-03T07:30:00,2018-04-03T16:30:00,2018-04-03T14:00:00,2018-04-03T15:00:00,9,1049
521408,1523,539324,2018-04-03T07:30:00,2018-04-03T17:30:00,2018-04-03T11:00:00,2018-04-03T12:00:00,6,972
521583,2130,532779,2018-04-03T07:30:00,2018-04-03T17:30:00,2018-04-03T13:00:00,2018-04-03T14:00:00,6,764
521401,4406,538939,2018-04-03T07:30:00,2018-04-03T18:00:00,2018-04-03T12:00:00,2018-04-03T13:00:00,4,488
521393,3442,538890,2018-04-03T07:30:00,2018-04-03T18:00:00,2018-04-03T14:00:00,2018-04-03T15:00:00,3,488
521410,4574,536475,2018-04-03T07:30:00,2018-04-03T17:30:00,2018-04-03T12:00:00,2018-04-03T13:00:00,6,249
521578,4604,533110,2018-04-03T07:30:00,2018-04-03T17:30:00,2018-04-03T13:00:00,2018-04-03T14:00:00,4,519
521776,4282,539837,2018-04-03T07:30:00,2018-04-03T17:30:00,2018-04-03T12:00:00,2018-04-03T13:00:00,18,395
521396,820,535238,2018-04-03T07:30:00,2018-04-03T16:00:00,2018-04-03T11:30:00,2018-04-03T12:30:00,6,81
521405,4065,538921,2018-04-03T07:30:00,2018-04-03T12:00:00,,,4,488
521407,1211,538876,2018-04-03T07:30:00,2018-04-03T16:30:00,2018-04-03T11:30:00,2018-04-03T12:30:00,6,485
521585,2948,534499,2018-04-03T07:30:00,2018-04-03T17:30:00,2018-04-03T12:30:00,2018-04-03T13:30:00,18,437
503405,3217,521649,2018-04-03T08:00:00,2018-04-03T17:30:00,2018-04-03T12:00:00,2018-04-03T13:00:00,6,852
